Order_ID,Date,User_Name,Pages,Print_Type,Copies,Total_Pages_Printed,Rate_per_Page,Shop_Earning,App_Earning,Total_Amount,Payment_Method,Order_Status
TOK02484,2025-02-27,User_267,46,Black & White,3,138,1.5,172.5,34.5,207.0,UPI,Completed
TOK02485,2023-05-03,User_1059,45,Color,2,90,1.5,112.5,22.5,135.0,UPI,Completed
TOK02486,2024-04-18,User_1194,36,Color,2,72,1.5,90.0,18.0,108.0,UPI,Completed
TOK02487,2023-06-04,User_532,38,Black & White,3,114,1.5,142.5,28.5,171.0,UPI,Completed
TOK02488,2024-03-02,User_347,38,Color,3,114,1.5,142.5,28.5,171.0,UPI,Completed
TOK02489,2024-12-22,User_710,15,Color,1,15,1.5,18.75,3.75,22.5,UPI,Completed
TOK02490,2025-06-06,User_24,27,Color,3,81,1.5,101.25,20.25,121.5,UPI,Completed
TOK02491,2024-01-12,User_645,28,Black & White,2,56,1.5,70.0,14.0,84.0,UPI,Completed
TOK02492,2025-09-23,User_394,22,Black & White,1,22,1.5,27.5,5.5,33.0,UPI,Completed
TOK02493,2025-03-09,User_454,45,Color,2,90,1.5,112.5,22.5,135.0,UPI,Completed
TOK02494,2025-03-11,User_86,47,Color,1,47,1.5,58.75,11.75,70.5,UPI,Completed
TOK02495,2023-07-14,User_582,26,Color,2,52,1.5,65.0,13.0,78.0,UPI,Completed
TOK02496,2025-05-15,User_515,15,Color,1,15,1.5,18.75,3.75,22.5,UPI,Completed
TOK02497,2024-10-27,User_684,15,Black & White,1,15,1.5,18.75,3.75,22.5,UPI,Completed
TOK02498,2025-01-15,User_183,39,Color,1,39,1.5,48.75,9.75,58.5,UPI,Completed
TOK02499,2025-11-20,User_28,9,Color,1,9,1.5,11.25,2.25,13.5,UPI,Completed
TOK02500,2024-06-29,User_820,40,Color,3,120,1.5,150.0,30.0,180.0,UPI,Completed
TOK02501,2023-04-25,User_1003,29,Color,3,87,1.5,108.75,21.75,130.5,UPI,Completed
TOK02502,2024-10-16,User_770,28,Black & White,1,28,1.5,35.0,7.0,42.0,UPI,Completed
TOK02503,2023-07-21,User_642,30,Color,1,30,1.5,37.5,7.5,45.0,UPI,Completed
TOK02504,2025-12-27,User_849,34,Color,2,68,1.5,85.0,17.0,102.0,UPI,Completed
TOK02505,2024-03-28,User_250,1,Color,3,3,1.5,3.75,0.75,4.5,UPI,Completed
TOK02506,2023-11-26,User_1100,9,Black & White,3,27,1.5,33.75,6.75,40.5,UPI,Completed
TOK02507,2025-03-08,User_628,31,Black & White,2,62,1.5,77.5,15.5,93.0,UPI,Completed
TOK02508,2023-01-28,User_823,5,Color,3,15,1.5,18.75,3.75,22.5,UPI,Completed
TOK02509,2024-08-22,User_474,39,Black & White,2,78,1.5,97.5,19.5,117.0,UPI,Completed
TOK02510,2023-02-28,User_907,36,Color,3,108,1.5,135.0,27.0,162.0,UPI,Completed
TOK02511,2024-04-11,User_840,34,Color,2,68,1.5,85.0,17.0,102.0,UPI,Completed
TOK02512,2025-01-01,User_726,26,Color,2,52,1.5,65.0,13.0,78.0,UPI,Completed
TOK02513,2024-09-02,User_485,50,Black & White,2,100,1.5,125.0,25.0,150.0,UPI,Completed
TOK02514,2024-11-11,User_1063,43,Color,1,43,1.5,53.75,10.75,64.5,UPI,Completed
TOK02515,2023-11-21,User_166,25,Black & White,3,75,1.5,93.75,18.75,112.5,UPI,Completed
TOK02516,2024-08-10,User_7,2,Color,2,4,1.5,5.0,1.0,6.0,UPI,Completed
TOK02517,2024-04-09,User_987,15,Color,2,30,1.5,37.5,7.5,45.0,UPI,Completed
TOK02518,2024-07-22,User_480,3,Color,3,9,1.5,11.25,2.25,13.5,UPI,Completed
TOK02519,2024-08-25,User_287,22,Black & White,2,44,1.5,55.0,11.0,66.0,UPI,Completed
TOK02520,2024-07-08,User_893,34,Color,2,68,1.5,85.0,17.0,102.0,UPI,Completed
TOK02521,2025-02-16,User_28,46,Black & White,1,46,1.5,57.5,11.5,69.0,UPI,Completed
TOK02522,2024-01-22,User_742,45,Color,1,45,1.5,56.25,11.25,67.5,UPI,Completed
TOK02523,2024-06-04,User_353,17,Black & White,3,51,1.5,63.75,12.75,76.5,UPI,Completed
TOK02524,2023-09-05,User_42,18,Black & White,2,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK02525,2024-06-04,User_268,15,Color,1,15,1.5,18.75,3.75,22.5,UPI,Completed
TOK02526,2025-03-29,User_674,45,Black & White,2,90,1.5,112.5,22.5,135.0,UPI,Completed
TOK02527,2023-12-13,User_459,49,Color,1,49,1.5,61.25,12.25,73.5,UPI,Completed
TOK02528,2024-08-31,User_871,50,Black & White,1,50,1.5,62.5,12.5,75.0,UPI,Completed
TOK02529,2023-11-30,User_905,10,Color,2,20,1.5,25.0,5.0,30.0,UPI,Completed
TOK02530,2025-06-28,User_455,5,Black & White,3,15,1.5,18.75,3.75,22.5,UPI,Completed
TOK02531,2023-05-07,User_1008,15,Black & White,2,30,1.5,37.5,7.5,45.0,UPI,Completed
TOK02532,2024-04-17,User_1184,4,Black & White,1,4,1.5,5.0,1.0,6.0,UPI,Completed
TOK02533,2023-03-31,User_233,5,Black & White,2,10,1.5,12.5,2.5,15.0,UPI,Completed
TOK02534,2025-03-13,User_140,6,Color,3,18,1.5,22.5,4.5,27.0,UPI,Completed
TOK02535,2023-02-12,User_837,32,Color,2,64,1.5,80.0,16.0,96.0,UPI,Completed
TOK02536,2023-04-17,User_823,42,Black & White,3,126,1.5,157.5,31.5,189.0,UPI,Completed
TOK02537,2024-06-29,User_134,44,Color,2,88,1.5,110.0,22.0,132.0,UPI,Completed
TOK02538,2024-04-23,User_444,27,Black & White,3,81,1.5,101.25,20.25,121.5,UPI,Completed
TOK02539,2025-03-11,User_147,28,Black & White,2,56,1.5,70.0,14.0,84.0,UPI,Completed
TOK02540,2023-08-24,User_946,35,Black & White,3,105,1.5,131.25,26.25,157.5,UPI,Completed
TOK02541,2023-12-04,User_165,4,Black & White,1,4,1.5,5.0,1.0,6.0,UPI,Completed
TOK02542,2024-08-29,User_1072,30,Color,1,30,1.5,37.5,7.5,45.0,UPI,Completed
TOK02543,2025-09-13,User_632,17,Color,2,34,1.5,42.5,8.5,51.0,UPI,Completed
TOK02544,2024-01-08,User_567,21,Color,3,63,1.5,78.75,15.75,94.5,UPI,Completed
TOK02545,2024-04-06,User_762,10,Color,1,10,1.5,12.5,2.5,15.0,UPI,Completed
TOK02546,2024-02-14,User_963,48,Black & White,3,144,1.5,180.0,36.0,216.0,UPI,Completed
TOK02547,2024-04-15,User_12,44,Color,1,44,1.5,55.0,11.0,66.0,UPI,Completed
TOK02548,2023-08-24,User_928,43,Black & White,2,86,1.5,107.5,21.5,129.0,UPI,Completed
TOK02549,2023-08-18,User_776,5,Color,3,15,1.5,18.75,3.75,22.5,UPI,Completed
TOK02550,2024-07-19,User_83,25,Black & White,2,50,1.5,62.5,12.5,75.0,UPI,Completed
TOK02551,2025-03-10,User_11,26,Color,3,78,1.5,97.5,19.5,117.0,UPI,Completed
TOK02552,2023-04-07,User_972,27,Black & White,2,54,1.5,67.5,13.5,81.0,UPI,Completed
TOK02553,2024-10-06,User_951,35,Black & White,2,70,1.5,87.5,17.5,105.0,UPI,Completed
TOK02554,2023-10-10,User_420,43,Color,2,86,1.5,107.5,21.5,129.0,UPI,Completed
TOK02555,2024-04-04,User_1080,48,Color,3,144,1.5,180.0,36.0,216.0,UPI,Completed
TOK02556,2024-10-18,User_1068,23,Color,1,23,1.5,28.75,5.75,34.5,UPI,Completed
TOK02557,2025-09-24,User_368,23,Color,3,69,1.5,86.25,17.25,103.5,UPI,Completed
TOK02558,2023-03-16,User_715,45,Black & White,1,45,1.5,56.25,11.25,67.5,UPI,Completed
TOK02559,2025-04-07,User_839,30,Color,2,60,1.5,75.0,15.0,90.0,UPI,Completed
TOK02560,2025-04-14,User_658,8,Black & White,2,16,1.5,20.0,4.0,24.0,UPI,Completed
TOK02561,2025-11-18,User_1145,11,Color,1,11,1.5,13.75,2.75,16.5,UPI,Completed
TOK02562,2025-01-18,User_10,17,Color,3,51,1.5,63.75,12.75,76.5,UPI,Completed
TOK02563,2025-01-21,User_924,49,Color,3,147,1.5,183.75,36.75,220.5,UPI,Completed
TOK02564,2025-09-05,User_265,13,Color,2,26,1.5,32.5,6.5,39.0,UPI,Completed
TOK02565,2023-10-13,User_995,11,Black & White,1,11,1.5,13.75,2.75,16.5,UPI,Completed
TOK02566,2023-08-06,User_242,27,Black & White,2,54,1.5,67.5,13.5,81.0,UPI,Completed
TOK02567,2024-03-23,User_893,9,Black & White,1,9,1.5,11.25,2.25,13.5,UPI,Completed
TOK02568,2024-02-13,User_95,7,Black & White,3,21,1.5,26.25,5.25,31.5,UPI,Completed
TOK02569,2024-06-16,User_810,33,Color,2,66,1.5,82.5,16.5,99.0,UPI,Completed
TOK02570,2025-05-29,User_1032,2,Color,1,2,1.5,2.5,0.5,3.0,UPI,Completed
TOK02571,2023-12-30,User_471,48,Black & White,2,96,1.5,120.0,24.0,144.0,UPI,Completed
TOK02572,2024-07-30,User_942,21,Black & White,2,42,1.5,52.5,10.5,63.0,UPI,Completed
TOK02573,2025-10-25,User_286,4,Black & White,3,12,1.5,15.0,3.0,18.0,UPI,Completed
TOK02574,2024-09-21,User_459,28,Color,2,56,1.5,70.0,14.0,84.0,UPI,Completed
TOK02575,2025-02-14,User_647,47,Black & White,2,94,1.5,117.5,23.5,141.0,UPI,Completed
TOK02576,2024-12-14,User_170,4,Black & White,2,8,1.5,10.0,2.0,12.0,UPI,Completed
TOK02577,2023-03-11,User_840,31,Color,3,93,1.5,116.25,23.25,139.5,UPI,Completed
TOK02578,2025-12-03,User_88,28,Color,2,56,1.5,70.0,14.0,84.0,UPI,Completed
TOK02579,2023-06-28,User_434,9,Color,2,18,1.5,22.5,4.5,27.0,UPI,Completed
TOK02580,2025-09-14,User_945,36,Color,3,108,1.5,135.0,27.0,162.0,UPI,Completed
TOK02581,2024-04-02,User_947,8,Color,3,24,1.5,30.0,6.0,36.0,UPI,Completed
TOK02582,2025-05-05,User_869,13,Color,1,13,1.5,16.25,3.25,19.5,UPI,Completed
TOK02583,2023-09-22,User_1071,15,Color,3,45,1.5,56.25,11.25,67.5,UPI,Completed
TOK02584,2025-01-01,User_36,42,Color,2,84,1.5,105.0,21.0,126.0,UPI,Completed
TOK02585,2023-12-18,User_908,38,Black & White,2,76,1.5,95.0,19.0,114.0,UPI,Completed
TOK02586,2025-01-26,User_181,2,Black & White,3,6,1.5,7.5,1.5,9.0,UPI,Completed
TOK02587,2023-02-08,User_579,16,Color,2,32,1.5,40.0,8.0,48.0,UPI,Completed
TOK02588,2024-09-02,User_511,13,Black & White,1,13,1.5,16.25,3.25,19.5,UPI,Completed
TOK02589,2023-08-16,User_1143,1,Color,2,2,1.5,2.5,0.5,3.0,UPI,Completed
TOK02590,2025-07-04,User_307,37,Black & White,3,111,1.5,138.75,27.75,166.5,UPI,Completed
TOK02591,2025-02-03,User_895,47,Black & White,1,47,1.5,58.75,11.75,70.5,UPI,Completed
TOK02592,2024-02-16,User_297,47,Color,1,47,1.5,58.75,11.75,70.5,UPI,Completed
TOK02593,2025-01-16,User_816,6,Color,1,6,1.5,7.5,1.5,9.0,UPI,Completed
TOK02594,2025-08-13,User_735,35,Black & White,1,35,1.5,43.75,8.75,52.5,UPI,Completed
TOK02595,2023-01-05,User_396,9,Color,1,9,1.5,11.25,2.25,13.5,UPI,Completed
TOK02596,2024-03-08,User_846,25,Color,2,50,1.5,62.5,12.5,75.0,UPI,Completed
TOK02597,2024-11-24,User_594,42,Black & White,2,84,1.5,105.0,21.0,126.0,UPI,Completed
TOK02598,2024-03-19,User_669,1,Color,1,1,1.5,1.25,0.25,1.5,UPI,Completed
TOK02599,2024-08-26,User_722,9,Black & White,2,18,1.5,22.5,4.5,27.0,UPI,Completed
TOK02600,2025-10-06,User_432,48,Black & White,3,144,1.5,180.0,36.0,216.0,UPI,Completed
TOK02601,2024-11-21,User_474,18,Color,3,54,1.5,67.5,13.5,81.0,UPI,Completed
TOK02602,2025-05-23,User_289,41,Color,3,123,1.5,153.75,30.75,184.5,UPI,Completed
TOK02603,2023-05-25,User_1054,45,Black & White,2,90,1.5,112.5,22.5,135.0,UPI,Completed
TOK02604,2023-07-04,User_968,49,Black & White,3,147,1.5,183.75,36.75,220.5,UPI,Completed
TOK02605,2025-04-28,User_274,12,Color,1,12,1.5,15.0,3.0,18.0,UPI,Completed
TOK02606,2024-05-01,User_1163,48,Black & White,1,48,1.5,60.0,12.0,72.0,UPI,Completed
TOK02607,2024-09-01,User_261,44,Color,1,44,1.5,55.0,11.0,66.0,UPI,Completed
TOK02608,2025-02-04,User_1017,5,Black & White,3,15,1.5,18.75,3.75,22.5,UPI,Completed
TOK02609,2024-06-01,User_91,49,Color,1,49,1.5,61.25,12.25,73.5,UPI,Completed
TOK02610,2023-11-20,User_1039,23,Black & White,2,46,1.5,57.5,11.5,69.0,UPI,Completed
TOK02611,2025-05-25,User_993,46,Black & White,2,92,1.5,115.0,23.0,138.0,UPI,Completed
TOK02612,2024-02-21,User_942,23,Black & White,2,46,1.5,57.5,11.5,69.0,UPI,Completed
TOK02613,2023-08-26,User_868,34,Color,3,102,1.5,127.5,25.5,153.0,UPI,Completed
TOK02614,2024-11-28,User_1117,42,Color,2,84,1.5,105.0,21.0,126.0,UPI,Completed
TOK02615,2023-12-02,User_825,6,Color,1,6,1.5,7.5,1.5,9.0,UPI,Completed
TOK02616,2025-06-24,User_306,43,Color,3,129,1.5,161.25,32.25,193.5,UPI,Completed
TOK02617,2024-09-10,User_680,28,Black & White,2,56,1.5,70.0,14.0,84.0,UPI,Completed
TOK02618,2024-10-19,User_457,4,Color,3,12,1.5,15.0,3.0,18.0,UPI,Completed
TOK02619,2024-06-27,User_63,50,Black & White,3,150,1.5,187.5,37.5,225.0,UPI,Completed
TOK02620,2023-02-22,User_1095,4,Black & White,3,12,1.5,15.0,3.0,18.0,UPI,Completed
TOK02621,2024-05-06,User_1061,23,Color,1,23,1.5,28.75,5.75,34.5,UPI,Completed
TOK02622,2025-04-01,User_1145,11,Black & White,2,22,1.5,27.5,5.5,33.0,UPI,Completed
TOK02623,2024-03-06,User_894,47,Black & White,2,94,1.5,117.5,23.5,141.0,UPI,Completed
TOK02624,2025-10-22,User_282,13,Color,2,26,1.5,32.5,6.5,39.0,UPI,Completed
TOK02625,2025-11-24,User_861,37,Black & White,1,37,1.5,46.25,9.25,55.5,UPI,Completed
TOK02626,2023-10-24,User_203,16,Black & White,3,48,1.5,60.0,12.0,72.0,UPI,Completed
TOK02627,2024-10-09,User_14,37,Black & White,2,74,1.5,92.5,18.5,111.0,UPI,Completed
TOK02628,2023-10-23,User_278,18,Color,2,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK02629,2025-01-25,User_717,10,Black & White,1,10,1.5,12.5,2.5,15.0,UPI,Completed
TOK02630,2024-01-18,User_66,28,Black & White,1,28,1.5,35.0,7.0,42.0,UPI,Completed
TOK02631,2023-06-24,User_665,33,Black & White,1,33,1.5,41.25,8.25,49.5,UPI,Completed
TOK02632,2025-07-07,User_97,45,Color,1,45,1.5,56.25,11.25,67.5,UPI,Completed
TOK02633,2023-05-18,User_532,23,Black & White,3,69,1.5,86.25,17.25,103.5,UPI,Completed
TOK02634,2023-05-27,User_143,47,Black & White,2,94,1.5,117.5,23.5,141.0,UPI,Completed
TOK02635,2024-02-09,User_666,38,Black & White,1,38,1.5,47.5,9.5,57.0,UPI,Completed
TOK02636,2025-11-26,User_36,38,Color,3,114,1.5,142.5,28.5,171.0,UPI,Completed
TOK02637,2024-02-22,User_869,35,Black & White,1,35,1.5,43.75,8.75,52.5,UPI,Completed
TOK02638,2025-06-18,User_338,22,Black & White,1,22,1.5,27.5,5.5,33.0,UPI,Completed
TOK02639,2025-03-29,User_815,40,Black & White,2,80,1.5,100.0,20.0,120.0,UPI,Completed
TOK02640,2023-02-06,User_649,24,Color,3,72,1.5,90.0,18.0,108.0,UPI,Completed
TOK02641,2024-12-15,User_868,37,Color,3,111,1.5,138.75,27.75,166.5,UPI,Completed
TOK02642,2023-08-07,User_1003,36,Color,1,36,1.5,45.0,9.0,54.0,UPI,Completed
TOK02643,2023-07-20,User_456,23,Black & White,3,69,1.5,86.25,17.25,103.5,UPI,Completed
TOK02644,2024-11-23,User_1086,46,Black & White,3,138,1.5,172.5,34.5,207.0,UPI,Completed
TOK02645,2023-11-12,User_985,4,Black & White,2,8,1.5,10.0,2.0,12.0,UPI,Completed
TOK02646,2024-10-28,User_1143,29,Color,3,87,1.5,108.75,21.75,130.5,UPI,Completed
TOK02647,2024-01-20,User_524,24,Color,1,24,1.5,30.0,6.0,36.0,UPI,Completed
TOK02648,2023-04-21,User_634,9,Color,1,9,1.5,11.25,2.25,13.5,UPI,Completed
TOK02649,2024-12-15,User_284,30,Color,1,30,1.5,37.5,7.5,45.0,UPI,Completed
TOK02650,2025-12-10,User_898,18,Black & White,3,54,1.5,67.5,13.5,81.0,UPI,Completed
TOK02651,2025-09-16,User_236,20,Color,3,60,1.5,75.0,15.0,90.0,UPI,Completed
TOK02652,2025-11-14,User_151,1,Black & White,2,2,1.5,2.5,0.5,3.0,UPI,Completed
TOK02653,2023-04-08,User_1094,45,Black & White,1,45,1.5,56.25,11.25,67.5,UPI,Completed
TOK02654,2024-06-26,User_920,9,Black & White,2,18,1.5,22.5,4.5,27.0,UPI,Completed
TOK02655,2025-02-28,User_808,9,Color,2,18,1.5,22.5,4.5,27.0,UPI,Completed
TOK02656,2024-06-03,User_947,39,Color,2,78,1.5,97.5,19.5,117.0,UPI,Completed
TOK02657,2023-04-06,User_757,12,Black & White,1,12,1.5,15.0,3.0,18.0,UPI,Completed
TOK02658,2023-05-30,User_98,30,Black & White,2,60,1.5,75.0,15.0,90.0,UPI,Completed
TOK02659,2024-04-09,User_768,4,Color,3,12,1.5,15.0,3.0,18.0,UPI,Completed
TOK02660,2025-04-25,User_537,47,Black & White,2,94,1.5,117.5,23.5,141.0,UPI,Completed
TOK02661,2023-07-15,User_7,33,Color,2,66,1.5,82.5,16.5,99.0,UPI,Completed
TOK02662,2023-05-03,User_288,35,Color,3,105,1.5,131.25,26.25,157.5,UPI,Completed
TOK02663,2025-09-06,User_593,50,Color,2,100,1.5,125.0,25.0,150.0,UPI,Completed
TOK02664,2023-12-21,User_118,8,Black & White,3,24,1.5,30.0,6.0,36.0,UPI,Completed
TOK02665,2024-12-21,User_588,7,Black & White,2,14,1.5,17.5,3.5,21.0,UPI,Completed
TOK02666,2024-08-23,User_1029,10,Color,1,10,1.5,12.5,2.5,15.0,UPI,Completed
TOK02667,2024-03-03,User_324,25,Black & White,1,25,1.5,31.25,6.25,37.5,UPI,Completed
TOK02668,2024-08-30,User_360,49,Color,2,98,1.5,122.5,24.5,147.0,UPI,Completed
TOK02669,2023-08-22,User_480,2,Black & White,1,2,1.5,2.5,0.5,3.0,UPI,Completed
TOK02670,2023-06-27,User_362,31,Color,1,31,1.5,38.75,7.75,46.5,UPI,Completed
TOK02671,2024-05-21,User_1047,10,Black & White,1,10,1.5,12.5,2.5,15.0,UPI,Completed
TOK02672,2024-07-18,User_451,47,Black & White,2,94,1.5,117.5,23.5,141.0,UPI,Completed
TOK02673,2024-10-18,User_1156,14,Color,1,14,1.5,17.5,3.5,21.0,UPI,Completed
TOK02674,2024-01-15,User_268,38,Black & White,2,76,1.5,95.0,19.0,114.0,UPI,Completed
TOK02675,2024-10-06,User_373,27,Black & White,3,81,1.5,101.25,20.25,121.5,UPI,Completed
TOK02676,2023-04-22,User_918,43,Color,1,43,1.5,53.75,10.75,64.5,UPI,Completed
TOK02677,2025-02-16,User_946,37,Color,3,111,1.5,138.75,27.75,166.5,UPI,Completed
TOK02678,2025-03-14,User_829,16,Color,3,48,1.5,60.0,12.0,72.0,UPI,Completed
TOK02679,2023-01-04,User_64,37,Black & White,3,111,1.5,138.75,27.75,166.5,UPI,Completed
TOK02680,2023-11-21,User_1016,29,Black & White,1,29,1.5,36.25,7.25,43.5,UPI,Completed
TOK02681,2024-06-30,User_181,42,Black & White,2,84,1.5,105.0,21.0,126.0,UPI,Completed
TOK02682,2023-10-14,User_84,41,Black & White,2,82,1.5,102.5,20.5,123.0,UPI,Completed
TOK02683,2025-01-21,User_1112,43,Color,2,86,1.5,107.5,21.5,129.0,UPI,Completed
TOK02684,2023-08-07,User_502,30,Color,2,60,1.5,75.0,15.0,90.0,UPI,Completed
TOK02685,2025-02-10,User_922,41,Color,1,41,1.5,51.25,10.25,61.5,UPI,Completed
TOK02686,2024-07-18,User_108,39,Black & White,3,117,1.5,146.25,29.25,175.5,UPI,Completed
TOK02687,2023-04-24,User_404,1,Color,1,1,1.5,1.25,0.25,1.5,UPI,Completed
TOK02688,2023-02-04,User_121,26,Black & White,2,52,1.5,65.0,13.0,78.0,UPI,Completed
TOK02689,2023-02-08,User_822,1,Color,1,1,1.5,1.25,0.25,1.5,UPI,Completed
TOK02690,2024-11-01,User_424,27,Black & White,1,27,1.5,33.75,6.75,40.5,UPI,Completed
TOK02691,2023-07-08,User_29,10,Color,3,30,1.5,37.5,7.5,45.0,UPI,Completed
TOK02692,2024-02-10,User_613,45,Black & White,1,45,1.5,56.25,11.25,67.5,UPI,Completed
TOK02693,2025-03-30,User_1051,43,Color,1,43,1.5,53.75,10.75,64.5,UPI,Completed
TOK02694,2023-06-04,User_371,36,Color,2,72,1.5,90.0,18.0,108.0,UPI,Completed
TOK02695,2023-09-07,User_1184,31,Color,3,93,1.5,116.25,23.25,139.5,UPI,Completed
TOK02696,2023-06-29,User_577,7,Color,1,7,1.5,8.75,1.75,10.5,UPI,Completed
TOK02697,2025-09-01,User_1111,7,Black & White,2,14,1.5,17.5,3.5,21.0,UPI,Completed
TOK02698,2024-01-26,User_506,23,Black & White,1,23,1.5,28.75,5.75,34.5,UPI,Completed
TOK02699,2024-05-20,User_1061,42,Black & White,3,126,1.5,157.5,31.5,189.0,UPI,Completed
TOK02700,2023-05-30,User_488,5,Black & White,3,15,1.5,18.75,3.75,22.5,UPI,Completed
TOK02701,2025-04-03,User_224,43,Black & White,1,43,1.5,53.75,10.75,64.5,UPI,Completed
TOK02702,2025-04-15,User_835,31,Black & White,2,62,1.5,77.5,15.5,93.0,UPI,Completed
TOK02703,2023-07-31,User_83,25,Color,3,75,1.5,93.75,18.75,112.5,UPI,Completed
TOK02704,2023-03-02,User_838,45,Black & White,2,90,1.5,112.5,22.5,135.0,UPI,Completed
TOK02705,2023-09-21,User_354,36,Color,2,72,1.5,90.0,18.0,108.0,UPI,Completed
TOK02706,2024-02-15,User_545,45,Black & White,3,135,1.5,168.75,33.75,202.5,UPI,Completed
TOK02707,2025-08-18,User_617,14,Black & White,1,14,1.5,17.5,3.5,21.0,UPI,Completed
TOK02708,2023-05-11,User_1150,11,Black & White,2,22,1.5,27.5,5.5,33.0,UPI,Completed
TOK02709,2025-02-19,User_1181,35,Color,1,35,1.5,43.75,8.75,52.5,UPI,Completed
TOK02710,2024-01-11,User_822,8,Black & White,2,16,1.5,20.0,4.0,24.0,UPI,Completed
TOK02711,2025-01-13,User_180,45,Black & White,2,90,1.5,112.5,22.5,135.0,UPI,Completed
TOK02712,2024-04-04,User_902,24,Color,3,72,1.5,90.0,18.0,108.0,UPI,Completed
TOK02713,2024-02-15,User_1154,21,Color,1,21,1.5,26.25,5.25,31.5,UPI,Completed
TOK02714,2023-11-29,User_1060,30,Black & White,1,30,1.5,37.5,7.5,45.0,UPI,Completed
TOK02715,2025-07-26,User_1016,13,Color,3,39,1.5,48.75,9.75,58.5,UPI,Completed
TOK02716,2023-09-26,User_745,29,Black & White,2,58,1.5,72.5,14.5,87.0,UPI,Completed
TOK02717,2025-07-13,User_153,44,Black & White,3,132,1.5,165.0,33.0,198.0,UPI,Completed
TOK02718,2024-07-20,User_106,7,Black & White,3,21,1.5,26.25,5.25,31.5,UPI,Completed
TOK02719,2023-02-04,User_685,21,Color,3,63,1.5,78.75,15.75,94.5,UPI,Completed
TOK02720,2025-01-08,User_629,12,Black & White,2,24,1.5,30.0,6.0,36.0,UPI,Completed
TOK02721,2023-10-23,User_325,23,Color,3,69,1.5,86.25,17.25,103.5,UPI,Completed
TOK02722,2024-02-01,User_1148,5,Black & White,2,10,1.5,12.5,2.5,15.0,UPI,Completed
TOK02723,2023-07-02,User_727,19,Black & White,1,19,1.5,23.75,4.75,28.5,UPI,Completed
TOK02724,2023-03-04,User_529,40,Color,1,40,1.5,50.0,10.0,60.0,UPI,Completed
TOK02725,2025-02-09,User_252,13,Color,2,26,1.5,32.5,6.5,39.0,UPI,Completed
TOK02726,2025-10-19,User_37,25,Black & White,1,25,1.5,31.25,6.25,37.5,UPI,Completed
TOK02727,2025-05-16,User_209,24,Black & White,2,48,1.5,60.0,12.0,72.0,UPI,Completed
TOK02728,2023-03-13,User_590,20,Black & White,1,20,1.5,25.0,5.0,30.0,UPI,Completed
TOK02729,2023-07-12,User_778,28,Color,2,56,1.5,70.0,14.0,84.0,UPI,Completed
TOK02730,2023-04-12,User_719,32,Color,2,64,1.5,80.0,16.0,96.0,UPI,Completed
TOK02731,2024-07-22,User_851,35,Color,2,70,1.5,87.5,17.5,105.0,UPI,Completed
TOK02732,2024-11-13,User_1019,47,Black & White,2,94,1.5,117.5,23.5,141.0,UPI,Completed
TOK02733,2025-09-28,User_297,8,Black & White,1,8,1.5,10.0,2.0,12.0,UPI,Completed
TOK02734,2025-02-25,User_213,49,Color,2,98,1.5,122.5,24.5,147.0,UPI,Completed
TOK02735,2023-06-08,User_611,14,Color,2,28,1.5,35.0,7.0,42.0,UPI,Completed
TOK02736,2023-05-14,User_294,8,Color,1,8,1.5,10.0,2.0,12.0,UPI,Completed
TOK02737,2025-04-06,User_1119,48,Black & White,2,96,1.5,120.0,24.0,144.0,UPI,Completed
TOK02738,2023-10-30,User_202,17,Black & White,1,17,1.5,21.25,4.25,25.5,UPI,Completed
TOK02739,2024-10-25,User_89,27,Black & White,1,27,1.5,33.75,6.75,40.5,UPI,Completed
TOK02740,2024-07-27,User_749,28,Color,1,28,1.5,35.0,7.0,42.0,UPI,Completed
TOK02741,2023-09-01,User_423,43,Color,3,129,1.5,161.25,32.25,193.5,UPI,Completed
TOK02742,2025-11-21,User_977,28,Color,1,28,1.5,35.0,7.0,42.0,UPI,Completed
TOK02743,2024-01-04,User_246,1,Color,3,3,1.5,3.75,0.75,4.5,UPI,Completed
TOK02744,2024-11-19,User_810,49,Color,1,49,1.5,61.25,12.25,73.5,UPI,Completed
TOK02745,2024-09-25,User_1143,14,Color,1,14,1.5,17.5,3.5,21.0,UPI,Completed
TOK02746,2024-03-03,User_297,26,Black & White,1,26,1.5,32.5,6.5,39.0,UPI,Completed
TOK02747,2023-09-09,User_98,6,Color,3,18,1.5,22.5,4.5,27.0,UPI,Completed
TOK02748,2024-07-19,User_90,37,Black & White,2,74,1.5,92.5,18.5,111.0,UPI,Completed
TOK02749,2024-08-23,User_261,27,Black & White,1,27,1.5,33.75,6.75,40.5,UPI,Completed
TOK02750,2025-10-29,User_990,11,Black & White,1,11,1.5,13.75,2.75,16.5,UPI,Completed
TOK02751,2024-04-09,User_945,25,Color,2,50,1.5,62.5,12.5,75.0,UPI,Completed
TOK02752,2025-05-20,User_892,27,Color,1,27,1.5,33.75,6.75,40.5,UPI,Completed
TOK02753,2023-08-27,User_902,8,Color,3,24,1.5,30.0,6.0,36.0,UPI,Completed
TOK02754,2024-06-01,User_741,5,Color,2,10,1.5,12.5,2.5,15.0,UPI,Completed
TOK02755,2024-09-22,User_1186,25,Black & White,3,75,1.5,93.75,18.75,112.5,UPI,Completed
